date,name,iso,lat,long,confirmed,deaths,recovered,active,fatality_rate,last_update
2022-06-01,France,FRA,47.0000,2.0000,29449381,147304,0,29302077,0.005,2022-06-02 14:20:54
2022-06-01,Gabon,GAB,-0.8037,11.6094,47677,304,0,47373,0.0064,2022-06-02 14:20:54
2022-06-01,Gambia,GMB,13.4667,-16.6000,12002,365,0,11637,0.0304,2022-06-02 14:20:54
2022-06-01,Georgia,GEO,42.3154,43.3569,1655221,16811,0,1638410,0.0102,2022-06-02 14:20:54
2022-06-01,Germany,DEU,48.6616,9.3501,3680508,16130,0,3664378,0.0044,2022-06-02 14:20:54
2022-06-01,Germany,DEU,48.7904,11.4979,4908082,24089,0,4883993,0.0049,2022-06-02 14:20:54
2022-06-01,Germany,DEU,52.52,13.405,1052549,4616,0,1047933,0.0044,2022-06-02 14:20:54
2022-06-01,Germany,DEU,52.4125,12.5316,791669,5673,0,785996,0.0072,2022-06-02 14:20:54
2022-06-01,Germany,DEU,53.0793,8.8017,201365,775,0,200590,0.0038,2022-06-02 14:20:54
2022-06-01,Germany,DEU,53.5511,9.9937,585743,2656,0,583087,0.0045,2022-06-02 14:20:54
2022-06-01,Germany,DEU,50.6521,9.1624,1867905,10156,0,1857749,0.0054,2022-06-02 14:20:54
2022-06-01,Germany,DEU,53.6127,12.4296,488587,2229,0,486358,0.0046,2022-06-02 14:20:54
2022-06-01,Germany,DEU,52.6367,9.8451,2378317,9352,0,2368965,0.0039,2022-06-02 14:20:54
2022-06-01,Germany,DEU,51.4332,7.6616,5300983,25451,0,5275532,0.0048,2022-06-02 14:20:54
2022-06-01,Germany,DEU,50.1183,7.309,1155606,5684,0,1149922,0.0049,2022-06-02 14:20:54
2022-06-01,Germany,DEU,49.3964,7.023,316233,1688,0,314545,0.0053,2022-06-02 14:20:54
2022-06-01,Germany,DEU,51.1045,13.2017,1511268,15528,0,1495740,0.0103,2022-06-02 14:20:54
2022-06-01,Germany,DEU,51.9503,11.6923,717948,5358,0,712590,0.0075,2022-06-02 14:20:54
2022-06-01,Germany,DEU,54.2194,9.6961,741958,2546,0,739412,0.0034,2022-06-02 14:20:54
2022-06-01,Germany,DEU,51.011,10.8453,710734,7291,0,703443,0.0103,2022-06-02 14:20:54
2022-06-01,Germany,DEU,,,0,0,0,0,0.0,2022-06-02 14:20:54
2022-06-01,Ghana,GHA,7.9465,-1.0232,161481,1445,0,160036,0.0089,2022-06-02 14:20:54
2022-06-01,Greece,GRC,39.0742,21.8243,3461025,29869,0,3431156,0.0086,2022-06-02 14:20:54
2022-06-01,Grenada,GRD,12.1165,-61.6790,17750,226,0,17524,0.0127,2022-06-02 14:20:54
2022-06-01,Guatemala,GTM,15.7835,-90.2308,861916,18168,0,843748,0.0211,2022-06-02 14:20:54
2022-06-01,Guinea,GIN,9.9456,-9.6966,36764,442,0,36322,0.012,2022-06-02 14:20:54
2022-06-01,Guinea-Bissau,GNB,11.8037,-15.1804,8269,171,0,8098,0.0207,2022-06-02 14:20:54
2022-06-01,Guyana,GUY,4.8604,-58.9302,64969,1237,0,63732,0.019,2022-06-02 14:20:54
2022-06-01,Haiti,HTI,18.9712,-72.2852,30861,835,0,30026,0.0271,2022-06-02 14:20:54
2022-06-01,Holy See,VAT,41.9029,12.4534,29,0,0,29,0.0,2022-06-02 14:20:54
2022-06-01,Honduras,HND,15.2000,-86.2419,425371,10899,0,414472,0.0256,2022-06-02 14:20:54
2022-06-01,Hungary,HUN,47.1625,19.5033,1919840,46547,0,1873293,0.0242,2022-06-02 14:20:54
2022-06-01,Iceland,ISL,64.9631,-19.0208,188291,153,0,188138,0.0008,2022-06-02 14:20:54
2022-06-01,India,IND,11.225999,92.968178,10046,129,0,9917,0.0128,2022-06-02 14:20:54
2022-06-01,India,IND,15.9129,79.74,2319943,14731,0,2305212,0.0063,2022-06-02 14:20:54
2022-06-01,India,IND,27.768456,96.384277,64506,296,0,64210,0.0046,2022-06-02 14:20:54
2022-06-01,India,IND,26.357149,92.830441,724230,7986,0,716244,0.011,2022-06-02 14:20:54
2022-06-01,India,IND,25.679658,85.60484,830782,12256,0,818526,0.0148,2022-06-02 14:20:54
2022-06-01,India,IND,30.733839,76.76827800000002,92461,1165,0,91296,0.0126,2022-06-02 14:20:54
2022-06-01,India,IND,21.264705,82.035366,1152468,14034,0,1138434,0.0122,2022-06-02 14:20:54
2022-06-01,India,IND,20.194742,73.080901,11441,4,0,11437,0.0003,2022-06-02 14:20:54
2022-06-01,India,IND,28.646519,77.10898,1907264,26210,0,1881054,0.0137,2022-06-02 14:20:54
2022-06-01,India,IND,15.359682,74.057396,245849,3832,0,242017,0.0156,2022-06-02 14:20:54
2022-06-01,India,IND,22.694884,71.590923,1225242,10944,0,1214298,0.0089,2022-06-02 14:20:54
2022-06-01,India,IND,29.20004,76.332824,1002928,10621,0,992307,0.0106,2022-06-02 14:20:54
2022-06-01,India,IND,31.927213,77.233081,285066,4136,0,280930,0.0145,2022-06-02 14:20:54
2022-06-01,India,IND,33.75943,76.612638,454255,4752,0,449503,0.0105,2022-06-02 14:20:54
2022-06-01,India,IND,23.654536,85.557631,435348,5319,0,430029,0.0122,2022-06-02 14:20:54
2022-06-01,India,IND,14.70518,76.166436,3952280,40107,0,3912173,0.0101,2022-06-02 14:20:54
2022-06-01,India,IND,10.450898,76.405749,6558253,69747,0,6488506,0.0106,2022-06-02 14:20:54
2022-06-01,India,IND,34.1526,77.5771,28268,228,0,28040,0.0081,2022-06-02 14:20:54
2022-06-01,India,IND,13.6999972,72.18333259999999,11402,52,0,11350,0.0046,2022-06-02 14:20:54
2022-06-01,India,IND,23.541513,78.289633,1042618,10736,0,1031882,0.0103,2022-06-02 14:20:54
2022-06-01,India,IND,19.449759,76.108221,7888167,147860,0,7740307,0.0187,2022-06-02 14:20:54
2022-06-01,India,IND,24.738975,93.882541,137240,2120,0,135120,0.0154,2022-06-02 14:20:54
2022-06-01,India,IND,25.536934,91.278882,93826,1593,0,92233,0.017,2022-06-02 14:20:54
2022-06-01,India,IND,23.309381,92.83822,228352,698,0,227654,0.0031,2022-06-02 14:20:54
2022-06-01,India,IND,26.06702,94.470302,35497,760,0,34737,0.0214,2022-06-02 14:20:54
2022-06-01,India,IND,20.505428,84.418059,1288454,9126,0,1279328,0.0071,2022-06-02 14:20:54
2022-06-01,India,IND,11.882658,78.86498,165870,1962,0,163908,0.0118,2022-06-02 14:20:54
2022-06-01,India,IND,30.841465000000003,75.40879,760370,17752,0,742618,0.0233,2022-06-02 14:20:54
2022-06-01,India,IND,26.583423,73.847973,1285829,9557,0,1276272,0.0074,2022-06-02 14:20:54
2022-06-01,India,IND,27.571671,88.472712,39165,452,0,38713,0.0115,2022-06-02 14:20:54
2022-06-01,India,IND,11.006091,78.400624,3455613,38025,0,3417588,0.011,2022-06-02 14:20:54
2022-06-01,India,IND,18.1124,79.0193,793352,4111,0,789241,0.0052,2022-06-02 14:20:54
2022-06-01,India,IND,23.746783,91.743565,100887,923,0,99964,0.0091,2022-06-02 14:20:54
2022-06-01,India,IND,,,0,0,0,0,0.0,2022-06-02 14:20:54
2022-06-01,India,IND,26.925425,80.560982,2079924,23520,0,2056404,0.0113,2022-06-02 14:20:54
2022-06-01,India,IND,30.156447,79.197608,437904,7693,0,430211,0.0176,2022-06-02 14:20:54
2022-06-01,India,IND,23.814082,87.979803,2019444,21204,0,1998240,0.0105,2022-06-02 14:20:54
2022-06-01,Indonesia,IDN,-0.7893,113.9213,6055645,156600,0,5899045,0.0259,2022-06-02 14:20:54
2022-06-01,Iran,IRN,32.4279,53.6880,7232268,141318,0,7090950,0.0195,2022-06-02 14:20:54
2022-06-01,Iraq,IRQ,33.2232,43.6793,2328264,25219,0,2303045,0.0108,2022-06-02 14:20:54
2022-06-01,Ireland,IRL,53.1424,-7.6921,1565970,7381,0,1558589,0.0047,2022-06-02 14:20:54
2022-06-01,Israel,ISR,31.0461,34.8516,4145249,10860,0,4134389,0.0026,2022-06-02 14:20:54
2022-06-01,Italy,ITA,42.35122196,13.39843823,406349,3330,0,403019,0.0082,2022-06-02 14:20:54
2022-06-01,Italy,ITA,40.63947052,15.80514834,137852,920,0,136932,0.0067,2022-06-02 14:20:54
2022-06-01,Italy,ITA,38.90597598,16.59440194,390339,2616,0,387723,0.0067,2022-06-02 14:20:54
2022-06-01,Italy,ITA,40.83956555,14.25084984,1713160,10513,0,1702647,0.0061,2022-06-02 14:20:54
2022-06-01,Italy,ITA,44.49436681,11.341720800000001,1488279,16948,0,1471331,0.0114,2022-06-02 14:20:54
2022-06-01,Italy,ITA,45.6494354,13.76813649,379263,5106,0,374157,0.0135,2022-06-02 14:20:54
2022-06-01,Italy,ITA,41.89277044,12.48366722,1580357,11337,0,1569020,0.0072,2022-06-02 14:20:54
2022-06-01,Italy,ITA,44.41149315,8.9326992,450180,5329,0,444851,0.0118,2022-06-02 14:20:54
2022-06-01,Italy,ITA,45.46679409,9.190347404,2895171,40552,0,2854619,0.014,2022-06-02 14:20:54
2022-06-01,Italy,ITA,43.61675973,13.5188753,473847,3905,0,469942,0.0082,2022-06-02 14:20:54
2022-06-01,Italy,ITA,41.55774754,14.65916051,65999,629,0,65370,0.0095,2022-06-02 14:20:54
2022-06-01,Italy,ITA,46.49933453,11.35662422,218401,1479,0,216922,0.0068,2022-06-02 14:20:54
2022-06-01,Italy,ITA,46.06893511,11.12123097,167792,1564,0,166228,0.0093,2022-06-02 14:20:54
2022-06-01,Italy,ITA,45.0732745,7.680687483,1199091,13435,0,1185656,0.0112,2022-06-02 14:20:54
2022-06-01,Italy,ITA,41.12559576,16.86736689,1134580,8507,0,1126073,0.0075,2022-06-02 14:20:54
2022-06-01,Italy,ITA,39.21531192,9.110616306,313160,2463,0,310697,0.0079,2022-06-02 14:20:54
2022-06-01,Italy,ITA,38.11569725,13.362356699999998,1195447,10942,0,1184505,0.0092,2022-06-02 14:20:54
2022-06-01,Italy,ITA,43.76923077,11.25588885,1152078,10096,0,1141982,0.0088,2022-06-02 14:20:54
2022-06-01,Italy,ITA,43.10675841,12.38824698,286863,1851,0,285012,0.0065,2022-06-02 14:20:54
2022-06-01,Italy,ITA,45.73750286,7.320149366,36643,535,0,36108,0.0146,2022-06-02 14:20:54
2022-06-01,Italy,ITA,45.43490485,12.33845213,1755381,14699,0,1740682,0.0084,2022-06-02 14:20:54
2022-06-01,Jamaica,JAM,18.1096,-77.2975,137396,3059,0,134337,0.0223,2022-06-02 14:20:54
2022-06-01,Japan,JPN,35.035551,137.211621,543942,2067,0,541875,0.0038,2022-06-02 14:20:54
2022-06-01,Japan,JPN,39.748678999999996,140.408228,30520,68,0,30452,0.0022,2022-06-02 14:20:54
2022-06-01,Japan,JPN,40.781541,140.828896,58003,104,0,57899,0.0018,2022-06-02 14:20:54
2022-06-01,Japan,JPN,35.510141,140.198917,450216,1778,0,448438,0.0039,2022-06-02 14:20:54
2022-06-01,Japan,JPN,33.624835,132.856842,39794,139,0,39655,0.0035,2022-06-02 14:20:54
2022-06-01,Japan,JPN,35.846614,136.22465400000002,35386,45,0,35341,0.0013,2022-06-02 14:20:54
2022-06-01,Japan,JPN,33.526032,130.666949,426301,1256,0,425045,0.0029,2022-06-02 14:20:54
2022-06-01,Japan,JPN,37.378867,140.223295,63627,222,0,63405,0.0035,2022-06-02 14:20:54
2022-06-01,Japan,JPN,35.778671,137.055925,100448,338,0,100110,0.0034,2022-06-02 14:20:54
2022-06-01,Japan,JPN,36.504478999999996,138.985605,94535,320,0,94215,0.0034,2022-06-02 14:20:54
2022-06-01,Japan,JPN,34.605309000000005,132.788719,157735,486,0,157249,0.0031,2022-06-02 14:20:54
2022-06-01,Japan,JPN,43.385711,142.55231799999999,360009,2066,0,357943,0.0057,2022-06-02 14:20:54
2022-06-01,Japan,JPN,35.039913,134.828057,425644,2234,0,423410,0.0052,2022-06-02 14:20:54
2022-06-01,Japan,JPN,36.303588,140.319591,158948,439,0,158509,0.0028,2022-06-02 14:20:54
2022-06-01,Japan,JPN,36.769464,136.771027,55957,196,0,55761,0.0035,2022-06-02 14:20:54
2022-06-01,Japan,JPN,39.593287,141.361777,34893,91,0,34802,0.0026,2022-06-02 14:20:54
2022-06-01,Japan,JPN,34.217292,133.969047,48282,127,0,48155,0.0026,2022-06-02 14:20:54
2022-06-01,Japan,JPN,31.009484000000004,130.430665,83302,199,0,83103,0.0024,2022-06-02 14:20:54
2022-06-01,Japan,JPN,35.415312,139.338983,755046,2203,0,752843,0.0029,2022-06-02 14:20:54
2022-06-01,Japan,JPN,33.422519,133.367307,27717,113,0,27604,0.0041,2022-06-02 14:20:54
2022-06-01,Japan,JPN,32.608154,130.74523100000002,98786,292,0,98494,0.003,2022-06-02 14:20:54
2022-06-01,Japan,JPN,35.253815,135.443341,204022,717,0,203305,0.0035,2022-06-02 14:20:54
2022-06-01,Japan,JPN,34.508018,136.376013,82445,301,0,82144,0.0037,2022-06-02 14:20:54
2022-06-01,Japan,JPN,38.446859,140.927086,87221,198,0,87023,0.0023,2022-06-02 14:20:54
2022-06-01,Japan,JPN,32.193203999999994,131.299374,53157,142,0,53015,0.0027,2022-06-02 14:20:54
2022-06-01,Japan,JPN,36.132134,138.045528,73687,200,0,73487,0.0027,2022-06-02 14:20:54
2022-06-01,Japan,JPN,33.235712,129.608033,58999,124,0,58875,0.0021,2022-06-02 14:20:54
2022-06-01,Japan,JPN,34.317451,135.871644,91237,386,0,90851,0.0042,2022-06-02 14:20:54
2022-06-01,Japan,JPN,37.521819,138.918647,72090,91,0,71999,0.0013,2022-06-02 14:20:54
2022-06-01,Japan,JPN,33.200697,131.43323999999998,54376,160,0,54216,0.0029,2022-06-02 14:20:54
2022-06-01,Japan,JPN,34.89246,133.826252,98499,248,0,98251,0.0025,2022-06-02 14:20:54
2022-06-01,Japan,JPN,25.768923,126.668016,216721,460,0,216261,0.0021,2022-06-02 14:20:54
2022-06-01,Japan,JPN,34.620965000000005,135.507481,975797,5052,0,970745,0.0052,2022-06-02 14:20:54
2022-06-01,Japan,JPN,,,4463,4,0,4459,0.0009,2021-11-10 23:21:44
2022-06-01,Japan,JPN,33.286977,130.115738,52514,105,0,52409,0.002,2022-06-02 14:20:54
2022-06-01,Japan,JPN,35.997101,139.347635,551240,1607,0,549633,0.0029,2022-06-02 14:20:54
2022-06-01,Japan,JPN,35.21582700000001,136.13806399999999,90937,219,0,90718,0.0024,2022-06-02 14:20:54
2022-06-01,Japan,JPN,35.07076,132.55406399999998,16974,15,0,16959,0.0009,2022-06-02 14:20:54
2022-06-01,Japan,JPN,34.916975,138.40778400000002,170741,411,0,170330,0.0024,2022-06-02 14:20:54
2022-06-01,Japan,JPN,36.689912,139.819213,91105,273,0,90832,0.003,2022-06-02 14:20:54
2022-06-01,Japan,JPN,33.919178,134.242091,22227,84,0,22143,0.0038,2022-06-02 14:20:54
2022-06-01,Japan,JPN,35.711343,139.446921,1542723,4507,0,1538216,0.0029,2022-06-02 14:20:54
2022-06-01,Japan,JPN,35.359069,133.863619,15206,20,0,15186,0.0013,2022-06-02 14:20:54
2022-06-01,Japan,JPN,36.637464,137.26934599999998,37430,93,0,37337,0.0025,2022-06-02 14:20:54
2022-06-01,Japan,JPN,,,8,0,0,8,0.0,2021-11-10 23:21:44
2022-06-01,Japan,JPN,33.911879,135.505446,42212,117,0,42095,0.0028,2022-06-02 14:20:54
2022-06-01,Japan,JPN,38.448396,140.102154,28596,94,0,28502,0.0033,2022-06-02 14:20:54
2022-06-01,Japan,JPN,34.201190000000004,131.573293,44917,176,0,44741,0.0039,2022-06-02 14:20:54
2022-06-01,Japan,JPN,35.612364,138.61148899999998,32764,68,0,32696,0.0021,2022-06-02 14:20:54
2022-06-01,Jordan,JOR,30.5852,36.2384,1696937,14066,0,1682871,0.0083,2022-06-02 14:20:54
2022-06-01,Kazakhstan,KAZ,48.0196,66.9237,1394918,19016,0,1375902,0.0136,2022-06-02 14:20:54
2022-06-01,Kenya,KEN,-0.0236,37.9062,325070,5651,0,319419,0.0174,2022-06-02 14:20:54
2022-06-01,Kiribati,KIR,-3.3704,-168.734,3098,13,0,3085,0.0042,2022-06-02 14:20:54
2022-06-01,"Korea, South",KOR,35.9078,127.7669,18129313,24212,0,18105101,0.0013,2022-06-02 14:20:54
2022-06-01,Kosovo,RKS,42.6026,20.9030,228378,3139,0,225239,0.0137,2022-06-02 14:20:54
2022-06-01,Kuwait,KWT,29.3117,47.4818,633225,2555,0,630670,0.004,2022-06-02 14:20:54
2022-06-01,Kyrgyzstan,KGZ,41.2044,74.7661,200993,2991,0,198002,0.0149,2022-06-02 14:20:54
2022-06-01,Laos,LAO,19.856270000000002,102.495496,210045,756,0,209289,0.0036,2022-06-02 14:20:54
2022-06-01,Latvia,LVA,56.8796,24.6032,828998,5828,0,823170,0.007,2022-06-02 14:20:54
2022-06-01,Lebanon,LBN,33.8547,35.8623,1099265,10431,0,1088834,0.0095,2022-06-02 14:20:54
2022-06-01,Lesotho,LSO,-29.609988,28.233608,33358,698,0,32660,0.0209,2022-06-02 14:20:54
2022-06-01,Liberia,LBR,6.4281,-9.4295,7456,294,0,7162,0.0394,2022-06-02 14:20:54
2022-06-01,Libya,LBY,26.3351,17.228331,502016,6430,0,495586,0.0128,2022-06-02 14:20:54
2022-06-01,Liechtenstein,LIE,47.1660,9.5554,17512,84,0,17428,0.0048,2022-06-02 14:20:54
2022-06-01,Lithuania,LTU,55.1694,23.8813,1062819,9147,0,1053672,0.0086,2022-06-02 14:20:54
2022-06-01,Luxembourg,LUX,49.8153,6.1296,248279,1078,0,247201,0.0043,2022-06-02 14:20:54
2022-06-01,MS Zaandam,NA-SHIP-MSZ,0.0,0.0,9,2,0,7,0.2222,2022-06-02 14:20:54
2022-06-01,Madagascar,MDG,-18.7669,46.8691,64377,1395,0,62982,0.0217,2022-06-02 14:20:54
2022-06-01,Malawi,MWI,-13.254307999999998,34.301525,85991,2641,0,83350,0.0307,2022-06-02 14:20:54
2022-06-01,Malaysia,MYS,1.4854,103.7618,384380,4526,0,379854,0.0118,2022-06-02 14:20:54
2022-06-01,Malaysia,MYS,6.1184,100.3685,300413,2645,0,297768,0.0088,2022-06-02 14:20:54
2022-06-01,Malaysia,MYS,6.1254,102.2381,247873,1419,0,246454,0.0057,2022-06-02 14:20:54
2022-06-01,Malaysia,MYS,2.1896,102.2501,124424,1125,0,123299,0.009,2022-06-02 14:20:54
2022-06-01,Malaysia,MYS,2.7258,101.9424,205004,1476,0,203528,0.0072,2022-06-02 14:20:54
2022-06-01,Malaysia,MYS,3.8126,103.3256,171717,975,0,170742,0.0057,2022-06-02 14:20:54
2022-06-01,Malaysia,MYS,4.5921,101.0901,203863,1923,0,201940,0.0094,2022-06-02 14:20:54
2022-06-01,Malaysia,MYS,6.4449,100.2048,17432,187,0,17245,0.0107,2022-06-02 14:20:54
2022-06-01,Malaysia,MYS,5.4141,100.3288,281451,1991,0,279460,0.0071,2022-06-02 14:20:54
2022-06-01,Malaysia,MYS,5.9788,116.0753,372122,3127,0,368995,0.0084,2022-06-02 14:20:54
2022-06-01,Malaysia,MYS,1.5533,110.3592,306658,1735,0,304923,0.0057,2022-06-02 14:20:54
2022-06-01,Malaysia,MYS,3.0738,101.5183,1366926,10662,0,1356264,0.0078,2022-06-02 14:20:54
2022-06-01,Malaysia,MYS,5.3117,103.1324,126245,867,0,125378,0.0069,2022-06-02 14:20:54
2022-06-01,Malaysia,MYS,,,0,0,0,0,0.0,2022-06-02 14:20:54
2022-06-01,Malaysia,MYS,3.139,101.6869,357728,2821,0,354907,0.0079,2022-06-02 14:20:54
2022-06-01,Malaysia,MYS,5.2831,115.2308,21420,155,0,21265,0.0072,2022-06-02 14:20:54
2022-06-01,Malaysia,MYS,2.9264,101.6964,20663,44,0,20619,0.0021,2022-06-02 14:20:54
2022-06-01,Maldives,MDV,3.2028,73.2207,179753,299,0,179454,0.0017,2022-06-02 14:20:54
2022-06-01,Mali,MLI,17.570692,-3.996166000000001,31102,735,0,30367,0.0236,2022-06-02 14:20:54
2022-06-01,Malta,MLT,35.9375,14.3754,94950,722,0,94228,0.0076,2022-06-02 14:20:54
2022-06-01,Marshall Islands,MHL,7.1315,171.1845,17,0,0,17,0.0,2022-06-02 14:20:54
2022-06-01,Mauritania,MRT,21.0079,-10.9408,59154,982,0,58172,0.0166,2022-06-02 14:20:54
2022-06-01,Mauritius,MUS,-20.3484,57.5522,225862,996,0,224866,0.0044,2022-06-02 14:20:54
2022-06-01,Mexico,MEX,21.8853,-102.2916,67633,3509,0,64124,0.0519,2022-06-02 14:20:54
2022-06-01,Mexico,MEX,30.8406,-115.2838,135030,12296,0,122734,0.0911,2022-06-02 14:20:54
2022-06-01,Mexico,MEX,26.0444,-111.6661,104632,2684,0,101948,0.0257,2022-06-02 14:20:54
2022-06-01,Mexico,MEX,19.8301,-90.5349,34321,2243,0,32078,0.0654,2022-06-02 14:20:54
2022-06-01,Mexico,MEX,16.7569,-93.1292,39501,2413,0,37088,0.0611,2022-06-02 14:20:54
2022-06-01,Mexico,MEX,28.63300000000001,-106.0691,132194,9965,0,122229,0.0754,2022-06-02 14:20:54
2022-06-01,Mexico,MEX,19.4326,-99.1332,1412648,42830,0,1369818,0.0303,2022-06-02 14:20:54
2022-06-01,Mexico,MEX,27.0587,-101.7068,145745,8806,0,136939,0.0604,2022-06-02 14:20:54
2022-06-01,Mexico,MEX,19.1223,-104.0072,55164,2202,0,52962,0.0399,2022-06-02 14:20:54
2022-06-01,Mexico,MEX,24.5593,-104.6588,68281,3639,0,64642,0.0533,2022-06-02 14:20:54
2022-06-01,Mexico,MEX,21.019000000000002,-101.2574,282792,14883,0,267909,0.0526,2022-06-02 14:20:54
2022-06-01,Mexico,MEX,17.4392,-99.5451,98409,6767,0,91642,0.0688,2022-06-02 14:20:54
2022-06-01,Mexico,MEX,20.0911,-98.7624,94077,8421,0,85656,0.0895,2022-06-02 14:20:54
2022-06-01,Mexico,MEX,20.6595,-103.3494,247121,19684,0,227437,0.0797,2022-06-02 14:20:54
2022-06-01,Mexico,MEX,19.4969,-99.7233,574910,47303,0,527607,0.0823,2022-06-02 14:20:54
2022-06-01,Mexico,MEX,19.5665,-101.7068,94328,8848,0,85480,0.0938,2022-06-02 14:20:54
2022-06-01,Mexico,MEX,18.6813,-99.1013,70891,5279,0,65612,0.0745,2022-06-02 14:20:54
2022-06-01,Mexico,MEX,21.7514,-104.8455,58736,3200,0,55536,0.0545,2022-06-02 14:20:54
2022-06-01,Mexico,MEX,25.5922,-99.9962,321031,14992,0,306039,0.0467,2022-06-02 14:20:54
2022-06-01,Mexico,MEX,17.0732,-96.7266,120780,6201,0,114579,0.0513,2022-06-02 14:20:54
2022-06-01,Mexico,MEX,19.0414,-98.2063,170175,16466,0,153709,0.0968,2022-06-02 14:20:54
2022-06-01,Mexico,MEX,20.5888,-100.3899,142725,6215,0,136510,0.0435,2022-06-02 14:20:54
2022-06-01,Mexico,MEX,19.1817,-88.4791,92628,4379,0,88249,0.0473,2022-06-02 14:20:54
2022-06-01,Mexico,MEX,22.1565,-100.9855,187570,7489,0,180081,0.0399,2022-06-02 14:20:54
2022-06-01,Mexico,MEX,25.1721,-107.4795,123813,9754,0,114059,0.0788,2022-06-02 14:20:54
2022-06-01,Mexico,MEX,29.2972,-110.3309,164855,10137,0,154718,0.0615,2022-06-02 14:20:54
2022-06-01,Mexico,MEX,17.8409,-92.6189,188979,6050,0,182929,0.032,2022-06-02 14:20:54
2022-06-01,Mexico,MEX,24.2669,-98.8363,147211,8002,0,139209,0.0544,2022-06-02 14:20:54
2022-06-01,Mexico,MEX,19.3139,-98.2404,43934,3091,0,40843,0.0704,2022-06-02 14:20:54
2022-06-01,Mexico,MEX,,,0,0,0,0,0.0,2022-06-02 14:20:54
2022-06-01,Mexico,MEX,19.1738,-96.1342,180302,16529,0,163773,0.0917,2022-06-02 14:20:54
2022-06-01,Mexico,MEX,20.7099,-89.0943,110846,6815,0,104031,0.0615,2022-06-02 14:20:54
2022-06-01,Mexico,MEX,22.7709,-102.5832,67765,3859,0,63906,0.0569,2022-06-02 14:20:54
2022-06-01,Moldova,MDA,47.4116,28.3699,518967,11544,0,507423,0.0222,2022-06-02 14:20:54
2022-06-01,Monaco,MCO,43.7384,7.4246,12186,57,0,12129,0.0047,2022-06-02 14:20:54
2022-06-01,Mongolia,MNG,46.8625,103.8467,925073,2179,0,922894,0.0024,2022-06-02 14:20:54
2022-06-01,Montenegro,MNE,42.7087,19.3744,237287,2720,0,234567,0.0115,2022-06-02 14:20:54
2022-06-01,Morocco,MAR,31.7917,-7.0926,1168664,16077,0,1152587,0.0138,2022-06-02 14:20:54
2022-06-01,Mozambique,MOZ,-18.6657,35.5296,225781,2203,0,223578,0.0098,2022-06-02 14:20:54
2022-06-01,Namibia,NAM,-22.9576,18.4904,166659,4038,0,162621,0.0242,2022-06-02 14:20:54
2022-06-01,Nepal,NPL,28.3949,84.1240,979163,11952,0,967211,0.0122,2022-06-02 14:20:54
2022-06-01,Netherlands,NLD,12.5211,-69.9683,37352,213,0,37139,0.0057,2022-06-02 14:20:54
2022-06-01,Netherlands,NLD,12.1784,-68.2385,10123,35,0,10088,0.0035,2022-06-02 14:20:54
2022-06-01,Netherlands,NLD,12.1696,-68.9900,43953,277,0,43676,0.0063,2022-06-02 14:20:54
2022-06-01,Netherlands,NLD,52.862485,6.6184350000000025,202724,452,0,202272,0.0022,2022-06-02 14:20:54
2022-06-01,Netherlands,NLD,52.550383,5.515162,184132,332,0,183800,0.0018,2022-06-02 14:20:54
2022-06-01,Netherlands,NLD,53.087337,5.7925,278055,618,0,277437,0.0022,2022-06-02 14:20:54
2022-06-01,Netherlands,NLD,52.061738,5.939114,986201,2805,0,983396,0.0028,2022-06-02 14:20:54
2022-06-01,Netherlands,NLD,53.217921999999994,6.741514,248732,356,0,248376,0.0014,2022-06-02 14:20:54
2022-06-01,Netherlands,NLD,51.209227,5.93387,529172,2166,0,527006,0.0041,2022-06-02 14:20:54
2022-06-01,Netherlands,NLD,51.561174,5.1849419999999995,1236235,3704,0,1232531,0.003,2022-06-02 14:20:54
2022-06-01,Netherlands,NLD,52.60090600000001,4.9186879999999995,1327071,3377,0,1323694,0.0025,2022-06-02 14:20:54
2022-06-01,Netherlands,NLD,52.444557999999994,6.441722,566245,1417,0,564828,0.0025,2022-06-02 14:20:54
2022-06-01,Netherlands,NLD,18.0425,-63.0548,10353,86,0,10267,0.0083,2022-06-02 14:20:54
2022-06-01,Netherlands,NLD,,,84139,21,0,84118,0.0002,2022-02-28 23:21:00
2022-06-01,Netherlands,NLD,52.084251,5.163824,665186,1539,0,663647,0.0023,2022-06-02 14:20:54
2022-06-01,Netherlands,NLD,51.47936,3.8615589999999997,168543,390,0,168153,0.0023,2022-06-02 14:20:54
2022-06-01,Netherlands,NLD,51.937835,4.462114,1696401,5169,0,1691232,0.003,2022-06-02 14:20:54
2022-06-01,New Zealand,NZL,-21.2367,-159.7777,5681,1,0,5680,0.0002,2022-06-02 14:20:54
2022-06-01,New Zealand,NZL,-40.9006,174.8860,1178816,1151,0,1177665,0.001,2022-06-02 14:20:54
2022-06-01,Nicaragua,NIC,12.8654,-85.2072,18491,239,0,18252,0.0129,2022-06-02 14:20:54
2022-06-01,Niger,NER,17.6078,8.0817,9031,310,0,8721,0.0343,2022-06-02 14:20:54
2022-06-01,Nigeria,NGA,9.0820,8.6753,256028,3143,0,252885,0.0123,2022-06-02 14:20:54
2022-06-01,North Macedonia,MKD,41.6086,21.7453,312097,9307,0,302790,0.0298,2022-06-02 14:20:54
2022-06-01,Norway,NOR,60.4720,8.4689,1433986,3172,0,1430814,0.0022,2022-06-02 14:20:54
